node,lat,lon
11330716542,12.9241605,79.1048695
11330716546,12.9235227,79.1059182
11330716547,12.9231671,79.1059236
11330716548,12.9273502,79.1071624
11330716549,12.9275593,79.1086491
11330716556,12.9267383,79.1087242
11330716558,12.9270146,79.1081676
11330716559,12.9291801,79.1097328
11330716560,12.9277528,79.1097728
11330722170,12.9255554,79.1028179
11330722171,12.9269212,79.1043146
11330722172,12.9262467,79.10432
11330722173,12.9255493,79.1043307
11330722174,12.9252219,79.1043361
11330722176,12.9265575,79.101674
11330722178,12.926712,79.1031934
11330722179,12.9264497,79.1031505
11330722180,12.9266922,79.1035746
11330722181,12.9269368,79.1047492
11330722182,12.9260741,79.1049028
11330722183,12.926048,79.1053822
11330722184,12.9255112,79.1051437
11330722185,12.9281028,79.1049745
11330722190,12.9281237,79.1047545
11330722193,12.9272401,79.1041376
11330722194,12.9275329,79.1046312
11330722197,12.9301106,79.1051837
11330722198,12.9287721,79.1066161
11330722199,12.9265552,79.1059884
11330727478,12.9319617,79.108971
11330727479,12.9280397,79.1104302
11330727480,12.9290494,79.1103229
11330727482,12.9289759,79.1105918
11330727483,12.9272404,79.1116695
11330727484,12.9272404,79.1105442
11330727485,12.9275436,79.1109613
11330727486,12.928056,79.1109774
11330727487,12.9275384,79.1105536
11330727488,12.9275227,79.1116266
11355545815,12.9775391,79.0680877
11524489508,12.9056179,79.0810927
11524489509,12.9072527,79.0813044
11524489510,12.9071698,79.0819255
11524489511,12.9073079,79.0808903
11524489512,12.9069071,79.0818889
11524489513,12.9069826,79.0812694
11524489514,12.9070805,79.0805042
11524489515,12.9066319,79.0818345
11524489516,12.9067088,79.081234
11524489517,12.9068112,79.0804153
11524489518,12.9065199,79.0803931
11524489519,12.9064083,79.0811951
11524489520,12.9063447,79.0816727
11524489521,12.9060424,79.0816272
11524489522,12.9061038,79.0811556
11524489523,12.9062505,79.0800097
11524489524,12.9052579,79.0798793
11524489525,12.9056977,79.0815805
11524489526,12.9057597,79.0811111
11524489527,12.9059108,79.0799651
11524489544,12.9066591,79.0778185
11524489545,12.9066539,79.078047
11524489546,12.9079759,79.0780729
11524489547,12.906787,79.0798206
11524489554,12.9069289,79.0780523
11524489555,12.906932,79.0778035
11524489556,12.9071842,79.0788437
11524489557,12.9071993,79.0780576
11524489558,12.9072023,79.0777438
11524489559,12.9077668,79.0788719
11524489560,12.9077757,79.0780689
11524489561,12.9077848,79.0776179
11524489562,12.9074809,79.0788547
11524489563,12.9074959,79.0780635
11524489564,12.9075019,79.0776624
11524489565,12.9071907,79.0785053
11524489566,12.9074875,79.0785081
11524489567,12.9077708,79.0785108
11524547369,12.9045843,79.0788985
11524547370,12.9043739,79.0806787
11524547371,12.9052679,79.0790981
11524547372,12.9045708,79.0790127
11524547373,12.9052679,79.0793176
11524547374,12.9045462,79.0792215
11524547375,12.9051347,79.0795457
11524547376,12.9051667,79.0793041
11524547377,12.9051621,79.0790852
11524547381,12.9052372,79.0780084
11524547382,12.9049546,79.0792759
11524547389,12.9047677,79.0814486
11524547391,12.9044285,79.080217
11524547392,12.9048297,79.0802601
11524547393,12.9050798,79.0802917
11524547394,12.9048717,79.0799295
11524547395,12.9051347,79.0799589
11524547396,12.9049006,79.0797016
11524547397,12.9051739,79.0797336
11524547398,12.9060599,79.0782029
11524547399,12.906063,79.0780309
11524547400,12.9061552,79.0746862
11524547401,12.9063498,79.0783269
11524547402,12.9063577,79.0780389
11524547403,12.9063603,79.0778092
11524547404,12.903544,79.0807161
11524547405,12.9036714,79.0797379
11524547406,12.9044724,79.0798457
11524547407,12.9033452,79.079692
11524547408,12.9035778,79.080457
11524547409,12.9043884,79.0805558
11524547410,12.9039822,79.0805063
11524547411,12.90407,79.0797915
11524547412,12.9036231,79.0801093
11524547413,12.9035583,79.0791512
11524547414,12.9033787,79.0791542
11524547415,12.9034565,79.0797076
11524547416,12.9031068,79.0796894
11524547417,12.9030335,79.0791599
11524547418,12.902729,79.079751
11524547419,12.9026531,79.0791661
11524547464,12.9027958,79.0779782
11524547465,12.9058604,79.077365
11524547466,12.9058465,79.078025
11524547467,12.9055706,79.077365
11524547468,12.9055568,79.0780171
11524547469,12.9052843,79.0772341
11524547470,12.905267,79.0780092
11524547471,12.9049323,79.0779997
11524547472,12.9049531,79.0772093
11524547473,12.9049296,79.0780965
11524547474,12.9046354,79.0781263
11524547475,12.904639,79.0779913
11524547476,12.90465,79.0776265
11524547477,12.9043486,79.0780949
11524547478,12.9043526,79.0779832
11524547479,12.9043625,79.0776579
11524547480,12.9040622,79.0779749
11524547481,12.9040726,79.0776773
11524547492,12.9023754,79.0779036
11524547509,12.9023719,79.0765842
11524547517,12.9023744,79.0775186
11524547518,12.9020128,79.0779816
11524547519,12.902005,79.077528
11524547520,12.9019989,79.0765908
11524547521,12.9023733,79.0771114
11524547523,12.9027645,79.0762196
11524547524,12.9022128,79.07623
11524547525,12.9022069,79.0757057
11524547526,12.9020057,79.0762335
11524547527,12.9019996,79.0757458
11524547528,12.9017952,79.0762371
11524547529,12.9017903,79.0757501
11524547605,12.9020325,79.0849564
11524547606,12.9053564,79.0756881
11524547607,12.9061269,79.0757127
11524547608,12.9068218,79.0757302
11524547609,12.9066729,79.0766748
11524547610,12.9066954,79.075727
11524547611,12.906719,79.0749409
11524547612,12.9063894,79.0766618
11524547613,12.9064145,79.07572
11524547614,12.9064376,79.0749009
11524547615,12.9058054,79.0767542
11524547616,12.9058385,79.0757035
11524547617,12.9058774,79.0745882
11524547618,12.9055311,79.0767535
11524547619,12.9055622,79.0756947
11524547620,12.9056036,79.0743717
11524547625,12.9072838,79.0747486
11524547626,12.9061937,79.0742401
11524547627,12.9064891,79.074659
11524547628,12.9064789,79.0742686
11524547629,12.9067784,79.0747027
11524547630,12.9067721,79.0742969
11524547631,12.9070704,79.0747351
11524547632,12.9070671,79.074334
11524547633,12.905588,79.0748692
11524547634,12.9058674,79.0748746
11524547635,12.9061499,79.0748799
11524547649,12.9089995,79.0747604
11524547651,12.9041686,79.0736369
11524547652,12.9052622,79.0753058
11524547653,12.9052788,79.0748603
11524547654,12.9053251,79.073647
11524547655,12.9049852,79.0752904
11524547656,12.9049992,79.0748522
11524547657,12.9050439,79.0736517
11524547658,12.9046979,79.0752938
11524547659,12.9047114,79.0748439
11524547660,12.90476,79.0736409
11524547661,12.9044286,79.0748358
11524547662,12.9044736,79.0736339
11524547663,12.9041599,79.0739151
11524547664,12.9044628,79.0739228
11524547665,12.9047483,79.0739302
11524547666,12.9050332,79.0739375
11524547667,12.9053137,79.0739447
11524547668,12.9030091,79.0741949
11524547676,12.9041525,79.0741542
11715811629,12.9223954,79.0230334
11715811630,12.9224983,79.0240426
11715811632,12.9221622,79.0198863
11715811633,12.92231,79.0218954
11715811635,12.9224317,79.0194234
11782463365,12.9142728,79.0212837
11782463367,12.9148369,79.0212016
11782477643,12.9616783,79.0723946
11782477659,12.9620284,79.0716757
11782477663,12.961694,79.0728018
11782480366,12.9145194,79.0203234
11782480367,12.9146031,79.0212239
11782480368,12.9147723,79.0203587
11782510169,12.9157102,79.0213003
11782510171,12.9171884,79.0263847
11782510173,12.9168108,79.0246619
11782510176,12.9168218,79.023845
11782510179,12.9168262,79.0229214
11782510188,12.9169021,79.0212998
11782511420,12.9150951,79.0232959
11782511421,12.915487,79.0223994
11782511422,12.9154861,79.0212459
11782519870,12.9150581,79.0212167
11782519871,12.9149907,79.0203493
11782519872,12.9152535,79.0223779
11782519873,12.9152765,79.021057
11782519874,12.9152617,79.0208477
11782519875,12.9152319,79.0203778
11782519876,12.915241,79.0212257
11782519877,12.9152885,79.021228
11782519879,12.9157613,79.0208192
11782536965,12.9147208,79.0224047
11782538671,12.9147822,79.0225564
11782538674,12.9168694,79.0225981
11782538677,12.9160343,79.0229065
11782538678,12.9156956,79.0228857
11782538679,12.9148978,79.0228573
11782538680,12.9156781,79.0232253
11782538682,12.9168015,79.0237614
11782561452,12.9591978,79.0459026
11782561455,12.9577991,79.0457818
11782561457,12.9621078,79.0459705
11782561459,12.9616315,79.0451964
11782561460,12.961599,79.0459035
11782569115,12.9229262,79.0250276
11782569116,12.9226802,79.0257414
11782569117,12.9226924,79.0246203
11782595367,12.9211069,79.0261148
11782595368,12.9211266,79.0247639
11782599469,12.9213522,79.0248359
11782599470,12.9213435,79.0260428
11782599471,12.9221866,79.0258688
11782599474,12.9223603,79.0240371
11782599479,12.9224906,79.0244612
11782599481,12.922469,79.0258024
11782599483,12.9225071,79.0269618
11782599484,12.9224486,79.0258082
11782599485,12.9228944,79.0256794
11782599900,12.967797,79.0567285
11782599909,12.9698338,79.0573569
11782599911,12.9698294,79.0569109
11782599918,12.9624465,79.0452173
11782599920,12.962114,79.04527
11782599929,12.9590528,79.0473353
11782609372,12.969677,79.059415
11782609377,12.9680197,79.0594185
11782609381,12.9680421,79.0591368
11782609386,12.9666201,79.0596662
11782609806,12.9240485,79.0247462
11782609810,12.923374,79.0270273
11782609812,12.9229806,79.0281793
11782609815,12.9225283,79.0296789
11782609816,12.9217772,79.0269858
11782609817,12.9225111,79.0270511
11782609819,12.9225189,79.027274
11782609824,12.9225015,79.0267134
11782609825,12.9219757,79.026734
11782609827,12.9221003,79.0272681
11782611888,12.9238977,79.0273878
11782611891,12.9235841,79.0264351
11782611895,12.9235142,79.026632
11782611898,12.9238818,79.0267138
11782611899,12.9233869,79.026991
11782611902,12.9237662,79.0270737
11782611904,12.9244416,79.0249236
11782611905,12.9249135,79.0252273
11782611920,12.9242245,79.0257798
11782611922,12.9232664,79.0273173
11782611923,12.9218375,79.0280688
11782611924,12.9221233,79.0278608
11782611925,12.9224543,79.0281277
11782611926,12.9225099,79.0275832
11782611927,12.9224032,79.0288042
11782611928,12.9220533,79.0286601
11782611929,12.9221029,79.0280941
11782629195,12.9236807,79.0274406
11782629196,12.9232574,79.0273452
11782634079,12.9244187,79.0217984
11782634080,12.9249557,79.0217734
11782634085,12.9253852,79.0216072
11782634086,12.9253228,79.0207848
11782634092,12.924978,79.0210377
11782634096,12.9253143,79.0212839
11782634097,12.9249489,79.0212804
11782634098,12.9254209,79.021044
11782663981,12.9157117,79.0267568
11782663984,12.9164799,79.0269705
11782663986,12.9163012,79.0258465
11782663987,12.916281,79.0263732
11782663993,12.9160665,79.0263694
11782663998,12.9156551,79.0260546
11782664002,12.9160701,79.0260685
11782664003,12.9155853,79.0252494
11782672781,12.9154568,79.0271561
11782672783,12.9128154,79.027106
11782672786,12.9128406,79.0264376
11782672789,12.912876,79.025986
11782672796,12.9127246,79.0274472
11782672797,12.9133412,79.0270959
11782693673,12.9141059,79.025366
11782693681,12.9151471,79.0249279
11782693683,12.9141561,79.0271525
11782693685,12.9133079,79.0264962
11782739833,12.9154958,79.027654
11782739838,12.9143955,79.0271553
11782739840,12.9146813,79.0277041
11782739843,12.9146981,79.0283571
11782752894,12.9158231,79.0279876
11782752895,12.9161576,79.0279718
11782752902,12.9166485,79.0274533
11782752905,12.916413,79.0274407
11782752906,12.9161649,79.0274561
11782752907,12.9163911,79.0279783
11786157689,12.9156849,79.0249585
11801260149,12.9158784,79.0286597
11801260150,12.9166803,79.0286597
11801260152,12.9165955,79.0290574
11801260153,12.9165886,79.0292243
11801260155,12.9165619,79.030084
11801260156,12.9165539,79.0302653
11801260157,12.9164703,79.030872
11801260160,12.9167882,79.0302976
11801260163,12.9172162,79.0303165
11801260164,12.9167505,79.0307083
11801296918,12.91868,79.0277213
11801296919,12.9190937,79.0268239
11801308048,12.9182437,79.030355
11801308051,12.9182398,79.0297618
11801308052,12.9182123,79.0295816
11801308053,12.9181009,79.0292447
11801308055,12.9179649,79.0288233
11801308056,12.9179492,79.028334
11801308060,12.9177169,79.027309
11801308063,12.9177032,79.0263845
11801308064,12.917701,79.025684
11801308065,12.9168347,79.026393
11801324018,12.9167972,79.0281637
11801324021,12.9173284,79.0280956
11801324024,12.9158399,79.0281917
11801332378,12.917994,79.0269315
11801338370,12.9176361,79.0273305
11801338371,12.9179906,79.0272815
11801338373,12.9183732,79.0272592
11801338374,12.9183754,79.0268337
11801338375,12.9183776,79.0263978
11801338383,12.9181408,79.0310462
11801343868,12.9187615,79.0294988
11801351390,12.9184376,79.0287828
11801351397,12.9192355,79.0291932
11801354248,12.9183354,79.0237521
11801354249,12.9161521,79.023736
11801354254,12.9188752,79.0237875
11801354257,12.9171537,79.0237911
11801354258,12.9172007,79.0231331
11801357058,12.9174304,79.0257295
11801357059,12.9174313,79.0263813
11801368718,12.9189528,79.0307855
11801368719,12.9189256,79.030567
11801368732,12.9191622,79.030747
11801368733,12.9193985,79.0304786
11801369051,12.9186444,79.0303481
11801369054,12.9182514,79.0300428
11801369059,12.9187262,79.0302162
11801369061,12.9187325,79.0298807
11801374088,12.9187124,79.0308191
11801374091,12.9201012,79.0299617
11801388448,12.9168236,79.0229656
11801388450,12.9177334,79.0229755
11801390719,12.9179552,79.0309283
11801398930,12.9180199,79.02473
11801398932,12.9170458,79.0246154
11801398936,12.917931,79.0244802
11801412230,12.9283787,79.0196295
11801412231,12.9293401,79.0196902
11801412235,12.9296282,79.0185405
11801412236,12.9288091,79.0196503
11801412237,12.9292159,79.0196809
11801412238,12.9292693,79.0185207
11801425021,12.9225266,79.0152498
11801425022,12.9225059,79.0149512
11801425023,12.9217232,79.0149451
11801425026,12.9215579,79.0136159
11801427734,12.929478,79.0185322
11801427735,12.9301169,79.0126187
11801427740,12.9296767,79.0099755
11801427744,12.92899,79.0125618
11801430099,12.9229039,79.0159033
11801430100,12.9225541,79.0159088
11801432536,12.9225775,79.0165317
11801432543,12.9208939,79.0140431
11801432553,12.9221577,79.0166437
11801432558,12.923427,79.0165587
11801442912,12.9226183,79.0174552
11801442919,12.9203446,79.0167254
11801442927,12.9227532,79.0177428
11801442929,12.9225507,79.0184551
11801444030,12.9231655,79.0171469
11801444032,12.9226094,79.0171829
11801444033,12.9224571,79.0172199
11801444035,12.9216173,79.0167263
11801444040,12.9224729,79.017243
11801444042,12.9208454,79.0162602
11806990131,12.9175269,79.0474164
11806990135,12.9187392,79.0475192
11806990139,12.9193795,79.0487941
11806990140,12.9179034,79.0474388
11806990141,12.9178642,79.0482065
11806990142,12.917539,79.0468206
11806990150,12.9188437,79.0461287
11806990151,12.9195269,79.0461823
11808834939,12.9159011,79.0290337
11925079997,12.9528429,79.0974945
11925079999,12.950149,79.0971305
11925255591,12.9263242,79.1202072
11925878454,12.9172581,79.0495218
12590118124,12.9227362,79.1052904
12590118125,12.9226439,79.1052826
12590118126,12.9224582,79.1064854
12590118127,12.9223368,79.1067062
12590118134,12.9171667,79.0484722
12590118143,12.9052856,78.9567554
12590118144,12.9064575,78.9564902
12684416751,12.9195101,78.9873787
12684416762,12.920369,78.9860034
12720315780,12.9187858,79.0092204
12720315785,12.9179449,79.0090445
12720315822,12.9128271,79.0087633
12720315828,12.9132529,79.010629
12720315829,12.913054,79.0096599
12720315833,12.9150162,79.0100477
12720315834,12.9144401,79.0098988
12720315835,12.9143305,79.0105025
12720315837,12.9119808,79.0097031
12720315852,12.9158909,79.0057426
12720315871,12.9115712,79.0039981
12720315872,12.9122012,79.0043749
12720315880,12.9123773,79.00254
12720315885,12.9121282,79.0043404
12720315886,12.9117753,79.0040703
12720315890,12.9118173,79.0027964
12720315891,12.9113197,79.0050772
12720315892,12.9104438,79.0049805
12720315893,12.9020404,79.0046483
12720315902,12.9047854,79.0055284
12720315925,12.9117268,79.0079853
12720315926,12.9141275,79.0026178
12720315927,12.9138941,79.0048064
12720315928,12.9160179,79.0047508
12720315929,12.916195,79.0052109
12720315930,12.9157603,79.0052133
12720315931,12.916241,79.005487
12720315932,12.9159252,79.0054748
12720315933,12.9159942,79.004936
12720315934,12.9148703,79.0048192
12720315936,12.9151248,79.0048457
12720315937,12.9154659,79.0043143
12720315938,12.9154071,79.004875
12720315940,12.9156916,79.0049045
12720315941,12.9151797,79.0043383
12720315942,12.9135686,79.0041491
12720315943,12.9139593,79.004195
12720315944,12.9151495,79.0046175
12720315945,12.9148703,79.0045904
12720315948,12.9136376,79.0038943
12720315949,12.9142333,79.0045361
12720315950,12.9135663,79.0044441
12720315952,12.9136859,79.003597
12720315954,12.912881,79.0032266
12720315956,12.9123207,79.0028773
12720315957,12.9131271,79.0034271
12720315958,12.9132536,79.0022427
12720315960,12.9141091,79.0027903
12720315961,12.9140401,79.0024645
12720315962,12.9124808,79.0022663
12720315963,12.9132407,79.0023629
12720315964,12.913209,79.0026602
12720315965,12.9131764,79.0029654
12720315966,12.9131455,79.0032548
12720315967,12.9140493,79.0033511
12720315968,12.9140805,79.0030586
12720315969,12.914019,79.0036352
12720315970,12.9139877,79.0039283
12720315971,12.9139274,79.0044939
12720315972,12.9159588,79.0052122
12720316008,12.9068535,78.9974664
12720316010,12.9055779,78.9973958
12720316011,12.905817,78.9974109
12720316012,12.9058428,78.9966913
12720316013,12.9063291,78.9971204
12720316014,12.9058285,78.9970897
12720316015,12.9061147,78.9969112
12720316016,12.9061151,78.9971073
12720316017,12.9058408,78.9967468
12720316018,12.9040952,78.9966095
12720316019,12.9041696,78.9958222
12720316020,12.9040877,78.9967717
12720316021,12.9038628,78.9957632
12720316023,12.9041276,78.9962664
12720316025,12.9055629,78.996725
12720316026,12.9055763,78.9963699
12720316027,12.9052804,78.9961422
12720316028,12.9052661,78.9967016
12720316029,12.9050215,78.9959661
12720316030,12.9049653,78.996678
12720316031,12.9047547,78.9959552
12720316032,12.9046873,78.9966561
12720316033,12.9044191,78.9958983
12720316034,12.9043713,78.9966312
12724160125,12.9098093,78.9789505
12724160141,12.9060324,78.9810344
12724160142,12.9056223,78.9809818
12724160143,12.905515,78.9819924
12724160144,12.9058507,78.9820396
12724160145,12.9054,78.9819853
12724160146,12.9054378,78.9802329
12724160147,12.906612,78.9804068
12724160148,12.906367,78.9803705
12724160150,12.906612,78.9816432
12724160151,12.9053668,78.9806914
12724160152,12.9067799,78.9809283
12724160153,12.9066074,78.9806569
12724160154,12.9057328,78.9805389
12724160155,12.9057718,78.9802823
12724160156,12.9057011,78.9807474
12724160157,12.9066281,78.9783348
12724160158,12.9064239,78.9799242
12724160159,12.9061867,78.9782814
12724160160,12.9059547,78.9798698
12724160161,12.9066787,78.9799538
12724160162,12.9054985,78.9798169
12724160163,12.9055751,78.9791133
12724160164,12.9051522,78.9790721
12724160165,12.9051907,78.9788
12724160166,12.9049607,78.980428
12724160167,12.9054086,78.9804213
12724160173,12.902836,78.979454
12724160174,12.9028169,78.9796749
12724160175,12.902371,78.979641
12724160176,12.9025388,78.9796538
12724160177,12.9024767,78.9802237
12724160178,12.9034486,78.9803535
12724160179,12.9032727,78.9818251
12724160180,12.9036972,78.9818879
12724160181,12.9030737,78.9817957
12724160182,12.9035123,78.9820722
12724160183,12.9036206,78.9811778
12724160184,12.9035375,78.9818643
12724160185,12.902915,78.9803663
12724160188,12.9033995,78.9808004
12724160189,12.9033247,78.980118
12724160190,12.9027814,78.9800849
12724160191,12.9033459,78.9798741
12724160192,12.9033172,78.9803567
12724160193,12.904569,78.9787737
12724160194,12.904458,78.9804262
12724160195,12.9050445,78.979835
12724160196,12.9044993,78.9798117
12724160197,12.9056444,78.9786442
12724160198,12.9052586,78.9785921
12724160199,12.906074,78.9808099
12724160201,12.9059944,78.9812918
12724160202,12.905598,78.9812484
12724160203,12.9055722,78.9814533
12724160204,12.9063332,78.9806199
12724160205,12.9063022,78.9808482
12724160206,12.9065441,78.9808887
12724160207,12.9064526,78.9816258
12724160208,12.9065146,78.9811264
12724160209,12.9066904,78.9811425
12724160210,12.9064828,78.9813825
12724160211,12.9066508,78.9814081
12724160212,12.9066877,78.9809128
12724160213,12.9067248,78.9807008
12724160214,12.9061498,78.9798925
12724160215,12.9060911,78.9803297
12836426376,12.9038528,78.9483884
12836426379,12.9039072,78.9489205
12836426381,12.9046811,78.9492982
12836426382,12.9053196,78.9492143
12836426389,12.9047447,78.9501572
12836426391,12.9051245,78.9504655
12836426392,12.9051621,78.9500964
12836426394,12.9054789,78.9503937
12836426397,12.905204,78.951165
12836465301,12.9056139,78.9529246
12836465302,12.9051462,78.9508265
12836465557,12.9127926,78.9894371
12836465561,12.9120519,78.9905051
12836465562,12.912015,78.9894973
12836465566,12.9107596,78.9915596
12836465567,12.9155423,78.9954909
12836465595,12.9152637,79.0009584
12836465618,12.9182109,79.0060998
12836465619,12.9147039,79.0030927
12836465620,12.9148486,79.0034148
12836465621,12.9147297,79.0034127
12836465622,12.9157263,79.0041977
12836465623,12.9108366,78.9982824
12836465627,12.9073976,78.9990383
12836465628,12.9105545,79.0027526
12836465639,12.9070312,79.0030741
12836465644,12.9070566,79.0038091
12836465649,12.9074806,79.0059674
12836465650,12.9035746,78.995615
12836465654,12.9025243,78.9977828
12836465655,12.9022374,78.9971662
12836465657,12.9034308,78.9970592
12836465680,12.9173873,79.0089201
12836465688,12.9194983,79.0112308
12836465689,12.9219947,79.0162659
12836465690,12.9212457,79.0164498
12836465691,12.9344321,78.9991374
12836465693,12.9339777,78.9996514
12836465696,12.9342766,79.0007147
12836465697,12.9348996,79.0000371
12836465698,12.9342719,79.0000815
12836465700,12.934938,79.0007075
12836465701,12.9350677,79.0011512
12836465702,12.9342354,79.0012593
12836465706,12.935947,79.0015752
12836465707,12.9354905,79.0016294
12836465710,12.9354815,79.0014897
12836465713,12.936168,79.0020632
12836465717,12.9358941,79.0026005
12836465718,12.9356155,79.0026843
12836465719,12.9354761,79.0025759
12836465722,12.9356635,79.002216
12836465723,12.9355049,79.0018956
12836465725,12.9361144,79.0017842
12836465727,12.9360431,79.0031428
12836465731,12.9357626,79.0032194
12836465732,12.9346551,79.0038454
12836465769,12.9375147,79.0145911
12836465775,12.9333148,79.0147166
12836465776,12.9338632,79.0188892
12836465778,12.9336722,79.0219218
12836465779,12.9356602,79.0223741
12836465782,12.93341,79.0238795
12836465788,12.9427913,79.0455092
12836465790,12.9424299,79.0458734
12836465798,12.9418086,79.0475061
12836465805,12.9451315,79.0453818
12836465816,12.9464017,79.0454314
12836465818,12.9461844,79.047786
12836465820,12.946261,79.0483186
12836465821,12.946257,79.0481647
12836465825,12.9458641,79.0495365
12836465826,12.9460888,79.0483703
12836465827,12.9460871,79.0484456
12836465828,12.945667,79.0484
12836465829,12.9453685,79.0484006
12836465830,12.9456276,79.0488185
12836465831,12.9453729,79.0488231
12836465832,12.9415522,79.0472197
12836465842,12.9409694,79.0531474
12836465861,12.9252408,79.0442398
12836465862,12.9278582,79.0184394
12836465864,12.9273501,79.0196012
12836465865,12.9284049,79.018468
12836465870,12.9283842,79.0215065
12836465922,12.9217716,79.0455888
12836465923,12.9240621,79.0451009
12836465925,12.9237743,79.0464256
12836465929,12.9223469,79.0461193
12836465935,12.9232208,79.0481517
12836465936,12.9195638,79.0469018
12836465939,12.9188791,79.0474156
12836465940,12.9192087,79.0474351
12836465941,12.9193736,79.0493736
12836465945,12.9173084,79.0492614
12836465946,12.9178807,79.0478828
12836465947,12.9175127,79.0478583
12836465963,12.9201412,79.0471026
12836465966,12.9198927,79.0471966
12836465969,12.9157106,79.0499115
12836465970,12.9157254,79.0494591
12836465973,12.9162386,79.0501132
12836465974,12.91679,79.0502629
12836465977,12.916588,79.0512519
12836465978,12.9164809,79.050179
12836465979,12.9162954,79.0511715
12836465980,12.9169689,79.0509116
12836465984,12.9185546,79.0519476
12836465985,12.9145552,79.0494178
12836465987,12.9143292,79.0498278
12836465988,12.9143078,79.0494217
12836465990,12.9138049,79.05006
12836465991,12.9140588,79.0500628
12836465992,12.913987,79.0509944
12836465993,12.9137111,79.0509604
12836465998,12.9149088,79.0478062
12836465999,12.9148757,79.0473873
12836466001,12.914779,79.0494248
12836466002,12.9148126,79.0484115
12836466006,12.9143288,79.0483059
12836466009,12.914047,79.0490701
12836466010,12.9159604,79.046067
12836466012,12.9151903,79.0459036
12836466014,12.9154152,79.0468698
12836466015,12.9172272,79.0461111
12836466017,12.9171399,79.0448316
12836466024,12.9147322,79.0455978
12836466035,12.913286,79.0468121
12836466038,12.9119773,79.0495365
12836466040,12.9119062,79.0512832
12836466043,12.9112383,79.0525403
12836466047,12.9086496,79.0523421
12836466049,12.9116854,79.0526875
12836466050,12.9118455,79.0528064
12836466054,12.9129659,79.0542844
12836466059,12.9126955,79.0562041
12836466060,12.911575,79.0546128
12836466062,12.912843,79.0548203
12836466065,12.9159243,79.0553108
12836466069,12.9187282,79.058237
12836466070,12.9186429,79.0585857
12836466071,12.9188961,79.0577394
12836466075,12.9193546,79.0580385
12836466076,12.919325,79.0583648
12836466082,12.9060188,79.0488133
12836466084,12.9049431,79.0487592
12836466085,12.9049564,79.049346
12836466095,12.9023592,79.0436184
12836466096,12.9021417,79.042913
12836466097,12.9029383,79.0402152
12836466099,12.9043492,79.0411128
12836466100,12.904178,79.0417633
12836466101,12.9039307,79.0417633
12836466104,12.9033854,79.041965
12836466106,12.902668,79.0417164
12836466107,12.9041077,79.0407179
12836466114,12.9040003,79.0405422
12836578639,12.9762795,78.9493165
12836578647,12.9737489,78.9497584
12836578652,12.9693255,78.9491126
12836578664,12.9695585,78.951145
12836578666,12.9722526,78.9527739
12836578669,12.971306,78.953551
12836578672,12.9731506,78.9533399
12836578688,12.9719686,78.9610828
12836578690,12.9715245,78.9619121
12836578692,12.9710087,78.9609435
12836578696,12.9719427,78.9613395
12836578697,12.9715535,78.9612838
12836578700,12.9714862,78.961035
12836578746,12.9606378,78.9488359
12836578754,12.9634779,78.9500083
12836578764,12.9565374,78.9583195
12836578765,12.9561621,78.9542919
12836578768,12.9542091,78.9558338
12836578769,12.9598976,78.9526172
12836578774,12.9598684,78.9542397
12836578776,12.9486832,78.9497019
12836578778,12.9478093,78.9494927
12836578798,12.9455831,78.9527037
12841021559,13.0321441,78.9808324
12841021560,13.0205428,78.9608342
12841021623,13.0324463,78.9826333
12841021764,13.011529,78.9763613
12841021782,13.0098133,78.9796831
12841021784,13.0139895,78.9794172
12841021791,13.0120001,78.9807097
12841021792,13.0130358,78.9862765
12841021804,13.0088224,78.9873521
12841021805,13.0091384,78.9874048
12841021830,12.9965044,78.982605
12841021839,12.995427,78.984576
12841021846,12.9943,78.985484
12841021856,12.9942895,78.9844452
12841021866,12.9921884,78.9865832
12841021867,12.9943352,78.9858742
12841021892,12.9900458,78.982605
12841021899,12.9902991,78.979565
12841021905,12.984101,78.9788038
12841021907,12.9851032,78.9894353
12841021908,12.9843237,78.9894278
12841021910,12.9845645,78.9903053
12841021914,12.9851579,78.9907786
12841021915,12.9846119,78.9894306
12841021932,12.9827225,78.9919613
12841021933,12.982774,78.9917555
12841021939,12.9831657,78.9917612
12841021941,12.9833146,78.9917602
12841021942,12.98331,78.9922839
12841021943,12.9840308,78.9966795
12841021961,12.9777323,78.9955737
12841021977,12.9782174,78.9963548
12841021978,12.9784954,78.9971457
12841021990,12.9729253,78.9915489
12841022006,12.9705395,78.9978005
12841022021,12.9729033,79.0036794
12841022035,12.9656762,79.0019469
12841022040,12.9651898,79.0036786
12841022046,12.9662611,79.0066773
12841022064,12.9608458,79.0099677
12841022065,12.9651582,79.0079888
12841022072,12.9667675,79.0103944
12841022073,12.9653856,79.0103477
12841022075,12.9659734,79.0110155
12841022076,12.9661838,79.0111859
12841022077,12.9653868,79.0105937
12841022080,12.9648989,79.013246
12841022092,12.9732157,79.0133633
12841022093,12.9636466,79.0169942
12841022096,12.9648295,79.0178082
12841022098,12.9651386,79.0171361
12841022104,12.9668637,79.0200775
12841022110,12.966737,79.0173566
12841022111,12.9670789,79.0205758
12841022117,12.964844,79.0216404
12841022118,12.9643418,79.0216291
12841022123,12.9626372,79.020811
12841022125,12.9647171,79.023628
12841022126,12.9641597,79.0235431
12841022129,12.9647668,79.02203
